Elapsed_s,Timestamp,GPU_UUID,SM_Clock_MHz,Memory_Clock_MHz,Temperature_C,Power_W,GPU_Utilization_pct
478.08329248428345,2026/09/22 18:19:01.771,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,397.38,100.0
483.11540842056274,2026/09/22 18:19:06.804,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
488.1482529640198,2026/09/22 18:19:11.835,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,403.77,100.0
493.18073439598083,2026/09/22 18:19:16.868,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,407.55,100.0
498.2124969959259,2026/09/22 18:19:21.900,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
503.2446267604828,2026/09/22 18:19:26.932,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
508.27651834487915,2026/09/22 18:19:31.964,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,397.38,100.0
513.3089981079102,2026/09/22 18:19:36.996,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
518.3410086631775,2026/09/22 18:19:42.029,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,398.25,100.0
523.3726289272308,2026/09/22 18:19:47.061,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
528.4052448272705,2026/09/22 18:19:52.092,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
533.4391667842865,2026/09/22 18:19:57.125,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,397.7,100.0
538.470841884613,2026/09/22 18:20:02.159,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
543.5042705535889,2026/09/22 18:20:07.191,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,391.26,100.0
548.536159992218,2026/09/22 18:20:12.224,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.99,100.0
553.5686521530151,2026/09/22 18:20:17.256,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,407.88,100.0
558.6011424064636,2026/09/22 18:20:22.289,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,397.11,100.0
563.6330380439758,2026/09/22 18:20:27.321,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
568.6650443077087,2026/09/22 18:20:32.353,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,390.72,100.0
573.6978588104248,2026/09/22 18:20:37.385,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
578.7293202877045,2026/09/22 18:20:42.418,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,396.79,100.0
583.7605328559875,2026/09/22 18:20:47.449,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,71.0,396.79,100.0
588.7978723049164,2026/09/22 18:20:52.480,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,405.23,100.0
593.8330886363983,2026/09/22 18:20:57.517,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,396.96,100.0
598.866283416748,2026/09/22 18:21:02.553,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.72,100.0
603.9010982513428,2026/09/22 18:21:07.587,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
608.9324645996094,2026/09/22 18:21:12.621,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,389.39,100.0
613.9643769264221,2026/09/22 18:21:17.652,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,389.53,100.0
618.9959824085236,2026/09/22 18:21:22.684,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.13,100.0
624.0309839248657,2026/09/22 18:21:27.716,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,398.25,100.0
629.0625965595245,2026/09/22 18:21:32.751,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.31,100.0
634.0942738056183,2026/09/22 18:21:37.782,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
639.1262669563293,2026/09/22 18:21:42.814,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.55,100.0
644.1578104496002,2026/09/22 18:21:47.846,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
649.193012714386,2026/09/22 18:21:52.877,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
654.2252004146576,2026/09/22 18:21:57.913,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
659.2568140029907,2026/09/22 18:22:02.945,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
664.2890646457672,2026/09/22 18:22:07.977,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
669.320878982544,2026/09/22 18:22:13.009,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,391.59,100.0
674.3526773452759,2026/09/22 18:22:18.040,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.7,100.0
679.3841605186462,2026/09/22 18:22:23.073,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,407.72,100.0
684.416604757309,2026/09/22 18:22:28.104,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,402.03,100.0
689.447407245636,2026/09/22 18:22:33.136,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,390.58,100.0
694.4793617725372,2026/09/22 18:22:38.167,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
699.5114061832428,2026/09/22 18:22:43.199,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,71.0,388.94,100.0
704.5429608821869,2026/09/22 18:22:48.231,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,407.12,100.0
709.5738065242767,2026/09/22 18:22:53.262,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
714.6057715415955,2026/09/22 18:22:58.294,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
719.6378979682922,2026/09/22 18:23:03.326,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
724.6700930595398,2026/09/22 18:23:08.358,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,399.11,100.0
729.7022500038147,2026/09/22 18:23:13.390,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
734.7342410087585,2026/09/22 18:23:18.422,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
739.7656688690186,2026/09/22 18:23:23.454,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
744.7970995903015,2026/09/22 18:23:28.485,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
749.8303236961365,2026/09/22 18:23:33.517,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
754.8618731498718,2026/09/22 18:23:38.550,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,391.59,100.0
759.8941905498505,2026/09/22 18:23:43.582,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
764.9258306026459,2026/09/22 18:23:48.614,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
769.9570736885071,2026/09/22 18:23:53.646,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,399.11,100.0
774.9885199069977,2026/09/22 18:23:58.677,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,408.32,100.0
780.0203778743744,2026/09/22 18:24:03.708,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
785.0563468933105,2026/09/22 18:24:08.740,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.69,100.0
790.088445186615,2026/09/22 18:24:13.776,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.42,100.0
795.1198093891144,2026/09/22 18:24:18.808,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
800.1519446372986,2026/09/22 18:24:23.840,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.29,100.0
805.1829521656036,2026/09/22 18:24:28.872,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
810.214762210846,2026/09/22 18:24:33.903,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
815.2461533546448,2026/09/22 18:24:38.934,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
820.2783319950104,2026/09/22 18:24:43.966,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
825.3097565174103,2026/09/22 18:24:48.998,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.84,100.0
830.3418855667114,2026/09/22 18:24:54.030,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
835.3738312721252,2026/09/22 18:24:59.062,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,390.99,100.0
840.4074234962463,2026/09/22 18:25:04.094,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,391.26,100.0
845.440770149231,2026/09/22 18:25:09.127,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
850.474449634552,2026/09/22 18:25:14.162,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
855.5060164928436,2026/09/22 18:25:19.194,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1245.0,1215.0,72.0,400.57,100.0
860.5376210212708,2026/09/22 18:25:24.226,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.15,100.0
865.5692913532257,2026/09/22 18:25:29.257,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.11,100.0
870.6013765335083,2026/09/22 18:25:34.289,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.25,100.0
875.6330568790436,2026/09/22 18:25:39.321,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.83,100.0
880.6645114421844,2026/09/22 18:25:44.353,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,398.57,100.0
885.6969106197357,2026/09/22 18:25:49.384,GPU-f5e42ed3-9b0a-7003-62dd-4fb887642ee2,1230.0,1215.0,72.0,397.97,100.0
